Upload Environmental Audio,Predicted Sound Impact,USHI Score,Area Status,flag,username,timestamp
C:\Users\sonon\OneDrive\Documents\USHI_Project\flagged\Upload Environmental Audio\c07dad8c4dae08129b99bdf64482084d55c48a8b\tmp0jvlzlmp.wav,neutral,0,🟡 Moderate Area,,,2026-02-04 13:04:20.129388
C:\Users\sonon\OneDrive\Documents\USHI_Project\flagged\Upload Environmental Audio\13ea67aa59babcc3706db5afacd7c04b3e59a920\tmpuqgp1_7v.wav,neutral,0,🟡 Moderate Area,,,2026-02-04 13:04:24.286147
C:\Users\sonon\OneDrive\Documents\USHI_Project\flagged\Upload Environmental Audio\886680470fcabe046b0cdc3b6279215c25242c17\tmpw34ddqf6.wav,,,harmful,-2,🔴 High Biodiversity Stress (Noise Dominant),"Latitude: None, Longitude: None",,,2026-02-04 16:11:07.167950
C:\Users\sonon\OneDrive\Documents\USHI_Project\flagged\Upload Environmental Audio\6a13b13e10a67ddccdb1a19bf5aeb44c64a67974\tmpai8co5g5.wav,19.07,72.87,harmful,-2,🔴 High Biodiversity Stress (Noise Dominant),"Latitude: 19.07, Longitude: 72.87",,,2026-02-04 18:36:23.757638
C:\Users\sonon\OneDrive\Documents\USHI_Project\flagged\Upload Environmental Audio\d8b98f9508dcc3f7bb19158f0ab4b03611578c2d\tmpde_tedo7.wav,19.07,72.87,harmful,-2,🔴 High Biodiversity Stress (Noise Dominant),"Latitude: 19.07, Longitude: 72.87",,,2026-02-04 18:54:45.711271
C:\Users\sonon\OneDrive\Documents\USHI_Project\flagged\Upload Environmental Audio\5d997905db673eadcd5e12f4b1d14ad43032cf90\tmpnys2q732.wav,19.076,72.8777,harmful,-2,🔴 High Biodiversity Stress (Noise Dominant),"Latitude: 19.076, Longitude: 72.8777",,,2026-02-04 19:02:15.676146
C:\Users\sonon\OneDrive\Documents\USHI_Project\flagged\Upload Environmental Audio\13c18e00a455dff0805a2544a7c611b4264b2dfa\tmphs3e1w39.wav,19.076,72.8777,harmful,-2,🔴 High Biodiversity Stress (Noise Dominant),"Latitude: 19.076, Longitude: 72.8777",,,2026-02-04 19:26:16.726770
